,galex_objid,sdss_objid,u,g,r,i,z,nuv_mag,eu,eg,er,ei,ez,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,c,rs,pred
20756,6.37714345484616e+18,1.23764996407021e+18,16.1116027832,14.8677005768,14.4219646454,14.243047714200001,14.188463211099998,0.41764393450000004,0.32542532679999997,0.22512772679999998,0.1672940403,0.1244360283,19.3130874634,3.2014846801999997,4.445386886600001,4.891122818,5.0700397492,5.1246242523,1.2439022064,1.6896381378,1.8685550690000001,1.9231395721000002,0.4457359314,0.6246528626,0.6792373656999999,0.17891693120000002,0.2335014343,0.054584503099999994,0,-0.0001615157,0
20757,6.37714345484616e+18,1.23764996407021e+18,16.1116027832,14.8677005768,14.4219646454,14.243047714200001,14.188463211099998,0.41764393450000004,0.32542532679999997,0.22512772679999998,0.1672940403,0.1244360283,19.3130874634,3.2014846801999997,4.445386886600001,4.891122818,5.0700397492,5.1246242523,1.2439022064,1.6896381378,1.8685550690000001,1.9231395721000002,0.4457359314,0.6246528626,0.6792373656999999,0.17891693120000002,0.2335014343,0.054584503099999994,0,-0.0001559911,0
20758,6.37714345484616e+18,1.23764996407021e+18,16.1116027832,14.8677005768,14.4219646454,14.243047714200001,14.188463211099998,0.41764393450000004,0.32542532679999997,0.22512772679999998,0.1672940403,0.1244360283,19.3130874634,3.2014846801999997,4.445386886600001,4.891122818,5.0700397492,5.1246242523,1.2439022064,1.6896381378,1.8685550690000001,1.9231395721000002,0.4457359314,0.6246528626,0.6792373656999999,0.17891693120000002,0.2335014343,0.054584503099999994,0,-0.0001507285,0
20759,6.37714345484616e+18,1.23764996407021e+18,16.1116027832,14.8677005768,14.4219646454,14.243047714200001,14.188463211099998,0.41764393450000004,0.32542532679999997,0.22512772679999998,0.1672940403,0.1244360283,19.3130874634,3.2014846801999997,4.445386886600001,4.891122818,5.0700397492,5.1246242523,1.2439022064,1.6896381378,1.8685550690000001,1.9231395721000002,0.4457359314,0.6246528626,0.6792373656999999,0.17891693120000002,0.2335014343,0.054584503099999994,0,-0.0001615157,0
20760,6.37714345484616e+18,1.23764996407021e+18,16.4536266327,15.435898780799999,15.0351390839,14.8433923721,14.7799940109,0.4147288799,0.32315394280000004,0.22355639929999999,0.1661263704,0.1235674918,18.5141925812,2.0605659485,3.0782938004,3.4790534973000002,3.6708002091000003,3.7341985703,1.0177278519,1.4184875488,1.6102342606,1.6736326218000002,0.40075969689999996,0.5925064086999999,0.6559047699,0.1917467118,0.255145073,0.0633983612,0,-4.180664836894721e-05,0
20761,2.42385372972582e+18,1.23764996407119e+18,21.1713428497,20.094142913800003,19.8655281067,19.7322101593,19.6485176086,0.4650012553,0.3623258471,0.25065532329999995,0.1862637848,0.13854603470000001,23.224779129,2.0534362793,3.1306362152,3.3592510223,3.4925689697,3.5762615204,1.0771999359,1.305814743,1.4391326904,1.5228252411,0.2286148071,0.3619327545,0.44562530520000004,0.1333179474,0.21701049809999998,0.0836925507,0,2.5589608412701603e-05,0
20764,6.38203406001793e+18,1.23765036939857e+18,21.7175426483,21.1084060669,20.9580383301,20.9081020355,21.1806850433,0.1915559918,0.1492591351,0.1032567769,0.0767308548,0.05707365650000001,22.4361286163,0.718585968,1.3277225494,1.4780902862,1.5280265808000002,1.255443573,0.6091365814,0.7595043182,0.8094406128,0.536857605,0.15036773679999998,0.2003040314,-0.0722789764,0.0499362946,-0.2226467132,-0.2725830078,0,0.0007850452,0
20776,6.38203405357548e+18,1.23765036993584e+18,23.442155838,21.5432262421,21.2565517426,21.117492675799998,21.6088047028,0.22962099309999998,0.1789191216,0.1237754151,0.09197840089999999,0.0684150308,21.2459335327,-2.1962223053,-0.2972927094,-0.0106182099,0.12844085689999998,-0.3628711701,1.8989295959,2.1856040954,2.3246631622,1.8333511352,0.2866744995,0.42573356630000003,-0.06557846070000001,0.1390590668,-0.3522529602,-0.49131202700000004,0,0.0007424585,1
20777,6.38203405357548e+18,1.23765036993584e+18,23.442155838,21.5432262421,21.2565517426,21.117492675799998,21.6088047028,0.22962099309999998,0.1789191216,0.1237754151,0.09197840089999999,0.0684150308,21.2459335327,-2.1962223053,-0.2972927094,-0.0106182099,0.12844085689999998,-0.3628711701,1.8989295959,2.1856040954,2.3246631622,1.8333511352,0.2866744995,0.42573356630000003,-0.06557846070000001,0.1390590668,-0.3522529602,-0.49131202700000004,0,0.0010947635,1
20778,6.38203405357548e+18,1.23765036993584e+18,23.442155838,21.5432262421,21.2565517426,21.117492675799998,21.6088047028,0.22962099309999998,0.1789191216,0.1237754151,0.09197840089999999,0.0684150308,21.2459335327,-2.1962223053,-0.2972927094,-0.0106182099,0.12844085689999998,-0.3628711701,1.8989295959,2.1856040954,2.3246631622,1.8333511352,0.2866744995,0.42573356630000003,-0.06557846070000001,0.1390590668,-0.3522529602,-0.49131202700000004,0,0.0007424585,1
20779,6.38203405357548e+18,1.23765036993584e+18,23.442155838,21.5432262421,21.2565517426,21.117492675799998,21.6088047028,0.22962099309999998,0.1789191216,0.1237754151,0.09197840089999999,0.0684150308,21.2459335327,-2.1962223053,-0.2972927094,-0.0106182099,0.12844085689999998,-0.3628711701,1.8989295959,2.1856040954,2.3246631622,1.8333511352,0.2866744995,0.42573356630000003,-0.06557846070000001,0.1390590668,-0.3522529602,-0.49131202700000004,0,0.0010947635,1
20782,6.38203405357548e+18,1.2376503699359e+18,22.01171875,21.251689910899998,21.0218029022,20.9486370087,20.575340270999998,0.21634228530000002,0.16857245559999998,0.1166176423,0.0866594017,0.06445867570000001,21.9762020111,-0.035516738900000004,0.7245121002,0.9543991089,1.0275650024,1.4008617400999999,0.7600288391,0.9899158478,1.0630817413,1.436378479,0.2298870087,0.3030529022,0.6763496399,0.0731658935,0.44646263119999996,0.37329673770000005,0,0.0002294149,1
20784,4.01408179522608e+18,1.23765036993688e+18,21.8813095093,20.8905258179,20.807785034200002,20.8687438965,20.7403259277,0.2218714952,0.1728807688,0.119598113,0.0888742208,0.0661060885,23.3406867981,1.4593772888,2.4501609802,2.5329017639,2.4719429016,2.6003608704,0.9907836914,1.0735244751000002,1.0125656128,1.1409835816,0.0827407837,0.0217819214,0.1501998902,-0.06095886230000001,0.0674591065,0.1284179688,0,3.96743234887253e-05,0
20788,6.38203403961683e+18,1.237650369938e+18,20.6379089355,20.161176681500002,19.9561710358,19.8748970032,19.9404449463,0.1916164309,0.1493062228,0.1032893509,0.0767550617,0.0570916645,22.0633239746,1.4254150391,1.9021472931,2.1071529388,2.1884269713999998,2.1228790283000003,0.47673225399999997,0.6817378997,0.7630119323000001,0.6974639892,0.20500564570000002,0.2862796783,0.2207317352,0.0812740326,0.0157260895,-0.06554794309999999,0,0.0013228909,1
20792,2.83368129581653e+18,1.23765036994154e+18,23.0588417053,21.7464237213,20.378879547100002,19.1698856354,18.57837677,0.1456949115,0.1135244817,0.0785357133,0.05836045,0.0434094518,23.206659317,0.1478176117,1.4602355957,2.8277797699000002,4.036773681600001,4.6282825469999995,1.312417984,2.6799621582,3.8889560699000003,4.4804649353,1.3675441741999999,2.5765380859,3.1680469513,1.2089939117,1.8005027771000002,0.5915088654,0,0.00010306049999999999,0
20795,2.4145298713236e+18,1.23765036994363e+18,22.071487426799997,20.8108501434,20.4886722565,20.489894866900002,20.2111110687,0.1291691214,0.10064770279999999,0.0696276128,0.0517407805,0.0384856351,23.697694778400002,1.6262073516,2.886844635,3.2090225219,3.2077999114999995,3.4865837097,1.2606372834000001,1.5828151703,1.5815925599,1.8603763581000001,0.3221778869,0.3209552765,0.5997390747,-0.0012226104,0.2775611878,0.2787837982,0,0.0008492231,0
20797,2.4145298713236e+18,1.2376503699437e+18,22.4650230408,21.3909854889,21.301364898699997,21.0427112579,20.893468856800002,0.1061233506,0.0826905966,0.057204973,0.0425094254,0.0316192023,23.5885848999,1.1235618591,2.197599411,2.2872200012,2.5458736419999997,2.6951160431,1.0740375519,1.1636581420999998,1.4223117828999998,1.571554184,0.08962059019999999,0.348274231,0.4975166321,0.2586536408,0.40789604189999995,0.1492424011,0,0.0006276385,0
20798,6.38259697883284e+18,1.23765036994442e+18,22.0246620178,19.6919174194,18.5774593353,17.805585861199997,17.1604747772,0.0907936618,0.0707458034,0.048941619699999994,0.0363688692,0.027051758,22.390930175799998,0.36626815799999995,2.6990127563999997,3.8134708405,4.5853443145999995,5.2304553986,2.3327445984,3.4472026825,4.2190761566,4.8641872406,1.1144580841,1.8863315582,2.5314426422,0.7718734741,1.4169845581,0.645111084,0,-1.79194485099288e-05,0
20800,3.1535424224761e+18,1.23765036994691e+18,21.734502792399997,20.975246429400002,20.7241096497,20.5462226868,20.2880802155,0.13992753619999998,0.10903058199999999,0.0754268542,0.05605023730000001,0.0416910797,23.164182663000002,1.4296798706,2.1889362336000002,2.4400730133,2.6179599762,2.8761024475,0.759256363,1.0103931427,1.1882801056,1.4464225768999999,0.2511367797,0.4290237426,0.6871662139,0.1778869629,0.4360294342,0.2581424713,0,-0.00020564240000000002,0
20801,3.1535424224761e+18,1.23765036994691e+18,21.534273147600004,20.7089633942,20.558467865,20.395456314100002,20.2217617035,0.1409139782,0.10979922119999999,0.0759585872,0.0564453751,0.0419849865,22.8129463196,1.278673172,2.1039829254,2.2544784546,2.4174900055,2.5911846161,0.8253097534,0.9758052826000001,1.1388168335,1.3125114440999999,0.1504955292,0.3135070801,0.4872016907,0.1630115509,0.3367061615,0.1736946106,0,0.0005123198000000001,0
20803,3.1535424224782e+18,1.23765036994704e+18,22.1085147858,21.5558166504,21.605197906500003,21.442024230999998,21.120239257799998,0.1474585533,0.114898704,0.07948639240000001,0.0590669066,0.0439349264,22.127954483000003,0.019439697199999998,0.5721378326,0.5227565765,0.685930252,1.0077152252,0.5526981354,0.5033168793,0.6664905548,0.988275528,-0.04938125610000001,0.1137924194,0.4355773926,0.1631736755,0.4849586487,0.3217849732,0,0.0030995738,1
20804,3.21360214563173e+18,1.23765036994809e+18,22.8764305115,21.645797729499996,21.2639446259,21.2107944489,20.9422264099,0.16458645460000002,0.1282446533,0.0887190551,0.0659277663,0.0490381457,22.404619216900002,-0.4718112946,0.7588214874,1.140674591,1.193824768,1.4623928069999999,1.230632782,1.6124858856,1.6656360626,1.9342041016,0.3818531036,0.43500328060000004,0.7035713196,0.053150177,0.321718216,0.268568039,0,0.001000818,1
20805,2.41463542423854e+18,1.23765036994816e+18,22.6315288544,21.2391929626,20.9506092072,20.7293376923,20.7254123688,0.1447817981,0.1128129885,0.0780435055,0.057994689800000006,0.043137393899999994,23.7990951538,1.1675662994,2.5599021912,2.8484859466000003,3.0697574614999996,3.073682785,1.3923358918000002,1.6809196472,1.9021911621,1.9061164856000001,0.2885837554,0.5098552703,0.5137805938000001,0.2212715149,0.2251968384,0.003925323499999999,0,0.0011200411,0
20806,2.41463542423854e+18,1.23765036994829e+18,21.2085208893,20.5836658478,20.341533660899998,20.2040252686,20.323677062999998,0.13872782890000002,0.1080957875,0.0747801661,0.0555696785,0.0413336307,23.4190158844,2.2104949951,2.8353500366000004,3.0774822235,3.2149906157999997,3.0953388214,0.6248550414999999,0.8669872284000001,1.0044956207,0.8848438262999999,0.24213218690000002,0.3796405792,0.2599887848,0.1375083923,0.0178565979,-0.1196517944,0,0.0010467926,1
20807,2.41463542423854e+18,1.23765036994829e+18,21.389326095599998,20.659526825,20.4516010284,20.3225498199,20.0614757538,0.1343166083,0.10465858880000001,0.0724023283,0.0538026877,0.0400193147,22.9041099548,1.5147838591999998,2.2445831298,2.4525089263999997,2.5815601349,2.842634201,0.7297992706,0.9377250672,1.0667762756999999,1.3278503418,0.2079257966,0.3369770051,0.5980510712,0.1290512085,0.3901252746,0.2610740661,0,0.00036924989999999997,0
20808,2.41463542423854e+18,1.23765036994835e+18,21.1934928894,19.9389343262,19.9204902649,19.9231929779,19.917919158900002,0.1305576712,0.1017296463,0.0703760982,0.0522969849,0.0388993472,22.3101520538,1.1166591644,2.3712177276,2.3896617889,2.3869590759,2.3922328949000002,1.2545585632,1.2730026245000001,1.2702999115,1.2755737305,0.018444061299999998,0.0157413483,0.0210151673,-0.002702713,0.002571106,0.005273819,0,0.00048405089999999996,0
20809,2.41463542423854e+18,1.23765036994842e+18,25.2734203339,21.7184562683,21.2890930176,21.2526283264,22.396701812699998,0.12454439699999999,0.09704414759999999,0.0671346933,0.049888271799999995,0.0371077098,23.1229801178,-2.1504402161000002,1.4045238494999999,1.8338871002000001,1.8703517913999999,0.7262783051,3.5549640656,3.9843273163,4.0207920075,2.8767185212,0.4293632507,0.4658279419,-0.6782455444,0.0364646912,-1.1076087951,-1.1440734863,0,0.0002278538,1
20810,6.38259706151096e+18,1.23765036994842e+18,21.5059661865,20.7783355713,20.4328670502,20.200832366900002,19.917356491099998,0.1179432422,0.0919005796,0.0635763928,0.047244075700000006,0.035140912999999996,22.8221130371,1.3161468506,2.0437774658000003,2.3892459869,2.6212806702,2.904756546,0.7276306151999999,1.0730991363,1.3051338196,1.5886096954,0.3454685211,0.5775032044,0.8609790801999999,0.2320346833,0.5155105591,0.2834758758,0,0.0002184691,1
20814,6.3789729938764e+18,1.23765036994934e+18,21.6126003265,20.7524356842,20.1435012817,20.0271568298,19.904129028299998,0.1518209726,0.1182978675,0.0818379149,0.0608143434,0.0452346988,21.619527816799998,0.0069274903,0.8670921326000001,1.4760265351,1.5923709869999998,1.7153987885,0.8601646423,1.4690990447999999,1.5854434967,1.7084712981999999,0.6089344025,0.7252788544,0.8483066559,0.11634445189999999,0.23937225339999998,0.1230278015,0,0.0003041222,1
20816,2.41495208358734e+18,1.23765036995078e+18,21.7821369171,21.008981704700002,20.832485199,20.6327114105,20.3278102875,0.0815295503,0.0635272712,0.0439478755,0.0326579809,0.0242915377,23.9311294556,2.1489925385,2.9221477509,3.0986442566,3.2984180451,3.6033191681,0.7731552124,0.9496517181,1.1494255065999999,1.4543266296000001,0.1764965057,0.3762702942,0.6811714172,0.19977378850000002,0.5046749115,0.304901123,0,0.0001368125,0
20818,6.37897304756349e+18,1.23765036995156e+18,20.9660701752,20.1851024628,19.9400691986,19.9964065552,19.817094802899998,0.14319954810000002,0.11158011849999999,0.0771906078,0.057360895,0.0426659659,23.1258392334,2.1597690581999998,2.9407367706,3.1857700348,3.1294326781999997,3.3087444305,0.7809677124,1.0260009766,0.96966362,1.1489753723,0.24503326420000002,0.18869590760000002,0.3680076599,-0.0563373566,0.1229743957,0.17931175230000002,0,-0.0003829795,0
20822,6.38203405357548e+18,1.23765037047277e+18,21.633157730100002,21.006572723399998,20.7533607483,20.6306800842,20.543504715,0.24355064329999998,0.1897730082,0.13128408789999998,0.0975581482,0.0725653395,22.507040023800002,0.8738822937,1.5004673004,1.7536792755000001,1.8763599396000001,1.9635353088,0.6265850067000001,0.8797969818000001,1.0024776459,1.0896530151000001,0.25321197510000004,0.37589263920000004,0.4630680084,0.1226806641,0.2098560333,0.0871753692,0,0.0006362022000000001,1
20823,6.38203405357548e+18,1.23765037047277e+18,21.633157730100002,21.006572723399998,20.7533607483,20.6306800842,20.543504715,0.24355064329999998,0.1897730082,0.13128408789999998,0.0975581482,0.0725653395,22.507040023800002,0.8738822937,1.5004673004,1.7536792755000001,1.8763599396000001,1.9635353088,0.6265850067000001,0.8797969818000001,1.0024776459,1.0896530151000001,0.25321197510000004,0.37589263920000004,0.4630680084,0.1226806641,0.2098560333,0.0871753692,0,0.000482281,1
20824,6.38203405357548e+18,1.23765037047277e+18,21.633157730100002,21.006572723399998,20.7533607483,20.6306800842,20.543504715,0.24355064329999998,0.1897730082,0.13128408789999998,0.0975581482,0.0725653395,22.507040023800002,0.8738822937,1.5004673004,1.7536792755000001,1.8763599396000001,1.9635353088,0.6265850067000001,0.8797969818000001,1.0024776459,1.0896530151000001,0.25321197510000004,0.37589263920000004,0.4630680084,0.1226806641,0.2098560333,0.0871753692,0,0.0006362022000000001,1
20825,6.38203405357548e+18,1.23765037047277e+18,21.633157730100002,21.006572723399998,20.7533607483,20.6306800842,20.543504715,0.24355064329999998,0.1897730082,0.13128408789999998,0.0975581482,0.0725653395,22.507040023800002,0.8738822937,1.5004673004,1.7536792755000001,1.8763599396000001,1.9635353088,0.6265850067000001,0.8797969818000001,1.0024776459,1.0896530151000001,0.25321197510000004,0.37589263920000004,0.4630680084,0.1226806641,0.2098560333,0.0871753692,0,0.000482281,1
20827,6.38203405142799e+18,1.23765037047362e+18,21.1827659607,20.2223701477,20.1224937439,20.1436481476,20.2377986908,0.24923931059999999,0.1942055821,0.1343505234,0.0998368412,0.0742602646,22.118751525900002,0.9359855652,1.8963813781999999,1.9962577819999998,1.9751033783,1.8809528351,0.960395813,1.0602722168,1.0391178131,0.9449672698999999,0.09987640380000001,0.0787220001,-0.0154285431,-0.0211544037,-0.1153049469,-0.0941505432,0,0.0002735676,0
20831,6.38203403961683e+18,1.23765037047493e+18,22.577451705900003,21.621334075900002,21.544839859,21.834930419899997,21.545579910300003,0.1729292274,0.1347452849,0.0932161659,0.069269605,0.0515238568,22.763172149699997,0.1857204438,1.1418380738,1.2183322906999998,0.9282417298000001,1.2175922394,0.95611763,1.0326118469,0.7425212859999999,1.0318717956,0.07649421690000001,-0.213596344,0.07575416559999999,-0.2900905609,-0.0007400513,0.2893505096,0,-8.4331382822711e-05,0
20832,6.38203402243696e+18,1.23765037047507e+18,21.172296524,20.0439605713,19.8721294403,19.9160804749,19.857049942,0.16576768460000002,0.1291650683,0.0893557891,0.06640093030000001,0.0493900925,21.890581130999998,0.7182846070000001,1.8466205597,2.0184516907,1.9745006561000003,2.033531189,1.1283359526999999,1.3001670837000001,1.2562160491,1.315246582,0.17183113100000003,0.1278800964,0.1869106293,-0.0439510346,0.0150794983,0.0590305329,0,-0.0001991681,0
20838,6.38196374066587e+18,1.23765037047638e+18,21.2533359528,20.4082012177,19.9621906281,19.496120452899998,18.9532203674,0.24249236289999998,0.18894840780000002,0.1307136267,0.09713424,0.0722500309,22.659696579000002,1.4063606262000001,2.2514953613,2.6975059508999997,3.1635761261,3.7064762116,0.8451347351,1.2911453247,1.7572154999,2.3001155854,0.4460105896,0.9120807648,1.4549808503,0.46607017520000005,1.0089702607,0.5429000855,0,0.00022337209999999998,1
20843,6.3820692132515e+18,1.23765037047775e+18,21.8532676697,20.926078796400002,20.6781482697,20.447664260899998,20.254457473800002,0.2102660537,0.1638378799,0.11334229259999999,0.0842254683,0.062648274,22.4368953705,0.5836277007999999,1.5108165741,1.7587471008000002,1.9892311096000002,2.1824378966999998,0.9271888733,1.1751194,1.4056034088,1.5988101959,0.24793052670000001,0.47841453549999996,0.6716213226000001,0.2304840088,0.42369079590000003,0.1932067871,0,0.0005236209999999999,0
